embedding_source,material_id,family,split,formula,absolute_error,absolute_error_float,error_group,embedding_row_index,embedding_dim,n_oxide_reference,k_oxide_neighbors,oxide_centroid_distance,oxide_knn5_mean_distance,oxide_mahalanobis_lw_distance,mahalanobis_status,mahalanobis_condition_number,mahalanobis_shrinkage
pre_head,JVASP-101756,nitride,test,BaSr2N2,0.0046127987670898,0.0046127987670898,easy_bottom_20pct,1539,256,13507,5,6.873560188617424,4.334540316753028,27.1244926114537,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-15758,nitride,test,Na2LiN,0.0013252618288993,0.0013252618288993,easy_bottom_20pct,1540,256,13507,5,7.27134284981979,3.9741361621018227,31.557890515151822,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-101760,nitride,test,Sr2PtN2,0.1235715271949767,0.1235715271949767,hard_top_20pct,1541,256,13507,5,6.180591871087204,4.215097738174444,29.645701862739354,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-14343,nitride,test,CNCl,0.0475563180446624,0.0475563180446624,middle_60pct,1542,256,13507,5,8.086627216313783,4.108214891374779,33.6582022236627,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-103792,nitride,test,H7C6SN,0.0069085210323333,0.0069085210323333,easy_bottom_20pct,1543,256,13507,5,6.839271336938167,1.2313801765445085,11.226675078904043,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-100668,nitride,test,KFeN,0.027381369702816,0.027381369702816,middle_60pct,1544,256,13507,5,7.422031391063364,4.325199065280904,28.706453816647336,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-100449,nitride,test,Li2CoN2,0.0776175818252563,0.0776175818252563,middle_60pct,1545,256,13507,5,6.601988801724151,4.304656646215214,28.97904176099074,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-102237,nitride,test,BaFe2N2,0.1540466186904907,0.1540466186904907,hard_top_20pct,1546,256,13507,5,6.30614228178173,3.6667681692245244,24.056428135365408,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-5290,nitride,test,HS7N,0.0041969117426872,0.0041969117426872,easy_bottom_20pct,1547,256,13507,5,7.160865698137756,3.302442117671773,25.072005102607765,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-100857,nitride,test,Sb4S3N2,0.0001644871926307,0.0001644871926307,easy_bottom_20pct,1548,256,13507,5,6.57973273831117,3.015577262804894,21.956063486256404,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-104775,nitride,test,MgZrN2,0.1018967880249024,0.1018967880249024,middle_60pct,1549,256,13507,5,4.767789960301286,3.544621585546352,25.27433081425323,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-15243,nitride,test,Ce3B2N4,0.0013598342132568,0.0013598342132568,easy_bottom_20pct,1550,256,13507,5,5.055202594248648,3.4683034570158227,24.40236272095552,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-14992,nitride,test,Na3N,0.1810919443893432,0.1810919443893432,hard_top_20pct,1551,256,13507,5,8.574402334530339,4.861681037210862,34.9628632647203,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-104727,nitride,test,LaThCN,0.0511415446472167,0.0511415446472167,middle_60pct,1552,256,13507,5,5.892756614565769,3.7921354114044106,26.585646355249093,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-104150,nitride,test,H7C3N,0.0033905010223388,0.0033905010223388,easy_bottom_20pct,1553,256,13507,5,6.783501142060251,1.5687505152164045,14.60809991025888,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-102818,nitride,test,LiRuN2,0.0524051725244522,0.0524051725244522,middle_60pct,1554,256,13507,5,7.155738348255492,4.24225899251307,31.12132028947992,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-2946,nitride,test,Sr2ZnN2,0.0339033693122863,0.0339033693122863,middle_60pct,1555,256,13507,5,6.058183184880414,3.9222787966229675,25.10698833654674,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
pre_head,JVASP-15718,nitride,test,FeN,0.1472555094051361,0.1472555094051361,hard_top_20pct,1556,256,13507,5,7.4970061041153695,4.190478135692368,29.051680820910537,computed_ledoit_wolf_stable,7296.831618628379,0.0005008243485253812
